timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1510123220675,350,conf #3,200,OK,Thread Group 3-7,text,true,,366,0,50,60,350,0,0
1510123220685,352,conf #3,200,OK,Thread Group 3-8,text,true,,366,0,50,60,352,0,0
1510123220624,429,conf #3,200,OK,Thread Group 3-5,text,true,,366,0,50,60,429,0,0
1510123220715,355,conf #3,200,OK,Thread Group 3-9,text,true,,366,0,50,60,355,0,0
1510123220743,359,conf #3,200,OK,Thread Group 3-11,text,true,,366,0,50,60,359,0,0
1510123220745,367,conf #3,200,OK,Thread Group 3-10,text,true,,366,0,50,60,367,0,0
1510123220760,367,conf #3,200,OK,Thread Group 3-12,text,true,,366,0,50,60,367,0,0
1510123220790,368,conf #3,200,OK,Thread Group 3-13,text,true,,366,0,50,60,368,0,0
1510123220807,369,conf #3,200,OK,Thread Group 3-14,text,true,,366,0,50,60,369,0,0
1510123220824,377,conf #3,200,OK,Thread Group 3-15,text,true,,366,0,50,60,377,0,0
1510123220844,374,conf #3,200,OK,Thread Group 3-16,text,true,,366,0,50,60,374,0,0
1510123220859,376,conf #3,200,OK,Thread Group 3-17,text,true,,366,0,50,60,376,0,0
1510123220891,374,conf #3,200,OK,Thread Group 3-18,text,true,,366,0,50,60,374,0,0
1510123220958,373,conf #3,200,OK,Thread Group 3-21,text,true,,366,0,50,60,373,0,0
1510123220980,380,conf #3,200,OK,Thread Group 3-19,text,true,,366,0,50,60,380,0,0
1510123220982,394,conf #3,200,OK,Thread Group 3-20,text,true,,366,0,50,60,394,0,0
1510123220985,395,conf #3,200,OK,Thread Group 3-23,text,true,,366,0,50,60,395,0,0
1510123220992,392,conf #3,200,OK,Thread Group 3-22,text,true,,366,0,50,60,392,0,0
1510123221003,387,conf #3,200,OK,Thread Group 3-24,text,true,,366,0,50,60,387,0,0
1510123221041,390,conf #3,200,OK,Thread Group 3-25,text,true,,366,0,50,60,390,0,0
1510123221046,391,conf #3,200,OK,Thread Group 3-26,text,true,,366,0,50,60,391,0,0
1510123221063,393,conf #3,200,OK,Thread Group 3-27,text,true,,366,0,50,60,393,0,0
1510123221082,393,conf #3,200,OK,Thread Group 3-28,text,true,,366,0,50,60,393,0,0
1510123221101,395,conf #3,200,OK,Thread Group 3-29,text,true,,366,0,50,60,395,0,0
1510123221122,399,conf #3,200,OK,Thread Group 3-30,text,true,,366,0,50,60,398,0,0
1510123221144,401,conf #3,200,OK,Thread Group 3-31,text,true,,366,0,50,60,401,0,0
1510123221181,404,conf #3,200,OK,Thread Group 3-33,text,true,,366,0,50,60,404,0,0
1510123221195,406,conf #3,200,OK,Thread Group 3-32,text,true,,366,0,50,60,406,0,0
1510123221204,433,conf #3,200,OK,Thread Group 3-34,text,true,,366,0,50,60,433,0,0
1510123221222,417,conf #3,200,OK,Thread Group 3-35,text,true,,366,0,50,60,417,0,0
1510123221246,415,conf #3,200,OK,Thread Group 3-36,text,true,,366,0,50,60,414,0,0
1510123221263,415,conf #3,200,OK,Thread Group 3-37,text,true,,366,0,50,60,415,0,0
1510123221281,417,conf #3,200,OK,Thread Group 3-38,text,true,,366,0,50,60,417,0,0
1510123221316,418,conf #3,200,OK,Thread Group 3-40,text,true,,366,0,50,60,418,0,0
1510123221341,419,conf #3,200,OK,Thread Group 3-41,text,true,,366,0,50,60,419,0,0
1510123221349,422,conf #3,200,OK,Thread Group 3-39,text,true,,366,0,50,60,422,0,0
1510123221407,427,conf #3,200,OK,Thread Group 3-42,text,true,,366,0,50,60,427,0,0
1510123221418,429,conf #3,200,OK,Thread Group 3-44,text,true,,366,0,50,60,429,0,0
1510123221426,431,conf #3,200,OK,Thread Group 3-43,text,true,,366,0,50,60,431,0,0
1510123221483,433,conf #3,200,OK,Thread Group 3-45,text,true,,366,0,50,60,433,0,0
1510123221521,437,conf #3,200,OK,Thread Group 3-46,text,true,,366,0,50,60,437,0,0
1510123221538,438,conf #3,200,OK,Thread Group 3-47,text,true,,366,0,50,60,438,0,0
1510123221553,439,conf #3,200,OK,Thread Group 3-48,text,true,,366,0,50,60,439,0,0
1510123221566,442,conf #3,200,OK,Thread Group 3-49,text,true,,366,0,50,60,442,0,0
1510123221587,445,conf #3,200,OK,Thread Group 3-50,text,true,,366,0,50,60,445,0,0
1510123221753,447,conf #3,200,OK,Thread Group 3-1,text,true,,366,0,50,60,447,0,0
1510123221784,464,conf #3,200,OK,Thread Group 3-2,text,true,,366,0,50,60,464,0,0
1510123221791,466,conf #3,200,OK,Thread Group 3-3,text,true,,366,0,50,60,466,0,0
1510123221808,474,conf #3,200,OK,Thread Group 3-4,text,true,,366,0,50,60,474,0,0
1510123221823,476,conf #3,200,OK,Thread Group 3-5,text,true,,366,0,50,60,476,0,0
1510123221857,474,conf #3,200,OK,Thread Group 3-6,text,true,,366,0,50,60,474,0,0
1510123221877,479,conf #3,200,OK,Thread Group 3-7,text,true,,366,0,50,60,476,0,0
1510123221886,479,conf #3,200,OK,Thread Group 3-8,text,true,,366,0,50,60,479,0,0
1510123221915,482,conf #3,200,OK,Thread Group 3-9,text,true,,366,0,50,60,482,0,0
1510123221943,492,conf #3,200,OK,Thread Group 3-10,text,true,,366,0,50,60,492,0,0
1510123221943,502,conf #3,200,OK,Thread Group 3-11,text,true,,366,0,50,60,502,0,0
1510123221959,499,conf #3,200,OK,Thread Group 3-12,text,true,,366,0,50,60,499,0,0
1510123221990,493,conf #3,200,OK,Thread Group 3-13,text,true,,366,0,50,60,493,0,0
1510123222006,497,conf #3,200,OK,Thread Group 3-14,text,true,,366,0,50,60,497,0,0
1510123222024,500,conf #3,200,OK,Thread Group 3-15,text,true,,366,0,50,60,500,0,0
1510123222045,502,conf #3,200,OK,Thread Group 3-16,text,true,,366,0,50,60,502,0,0
1510123222060,505,conf #3,200,OK,Thread Group 3-17,text,true,,366,0,50,60,505,0,0
1510123222092,523,conf #3,200,OK,Thread Group 3-18,text,true,,366,0,50,60,523,0,0
1510123222158,520,conf #3,200,OK,Thread Group 3-21,text,true,,366,0,50,60,520,0,0
1510123222180,520,conf #3,200,OK,Thread Group 3-19,text,true,,366,0,50,60,520,0,0
